Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.4262 %	0.45353 %	0.414596 %	0.3108157 %	|	0.5425 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	1076.0459899902344
500	32	256	|	16	-1	squared_l2
0.691 %	0.76892 %	0.808969 %	0.8129187 %	|	0.9736 %	0.9769 %	0.96492 %	0.9769 %	0.96493 %	0.939762 %	8893.42737197876
500	32	256	|	32	-1	squared_l2
0.6975 %	0.77865 %	0.826341 %	0.8507774 %	|	0.9894 %	0.9928 %	0.98883 %	0.9928 %	0.98884 %	0.977986 %	16728.62148284912
500	32	256	|	64	-1	squared_l2
0.7005 %	0.78151 %	0.832283 %	0.8659694 %	|	0.9954 %	0.9989 %	0.99754 %	0.9989 %	0.99756 %	0.993833 %	32000.92077255249
500	32	256	|	128	-1	squared_l2
0.7007 %	0.78213 %	0.833798 %	0.8709355 %	|	0.9961 %	0.9997 %	0.99965 %	0.9997 %	0.99967 %	0.998911 %	61844.884395599365
500	32	256	|	256	-1	squared_l2
0.7008 %	0.7822 %	0.834053 %	0.8721333 %	|	0.9964 %	1.0 %	0.99996 %	1.0 %	0.99998 %	0.99993 %	121084.43903923035
500	32	256	|	320	-1	squared_l2
0.7008 %	0.7822 %	0.834066 %	0.8722164 %	|	0.9964 %	1.0 %	0.99996 %	1.0 %	0.99998 %	0.999975 %	151267.37213134766
500	32	256	|	384	-1	squared_l2
0.7008 %	0.78221 %	0.834072 %	0.8722416 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999994 %	182505.22875785828
500	32	256	|	448	-1	squared_l2
0.7008 %	0.78221 %	0.834074 %	0.8722479 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999997 %	215724.69830513
500	48	256	|	1	-1	squared_l2
0.4931 %	0.48396 %	0.425088 %	0.3118391 %	|	0.5432 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	1004.4765472412109
500	48	256	|	16	-1	squared_l2
0.8438 %	0.87453 %	0.88831 %	0.8597735 %	|	0.9768 %	0.9769 %	0.96493 %	0.9769 %	0.96493 %	0.939762 %	8918.514490127563
500	48	256	|	32	-1	squared_l2
0.8544 %	0.88834 %	0.912918 %	0.9113743 %	|	0.9927 %	0.9928 %	0.98884 %	0.9928 %	0.98884 %	0.977986 %	16686.256408691406
500	48	256	|	64	-1	squared_l2
0.8585 %	0.89282 %	0.921211 %	0.9327478 %	|	0.9988 %	0.9989 %	0.99756 %	0.9989 %	0.99756 %	0.993833 %	31264.697551727295
500	48	256	|	128	-1	squared_l2
0.859 %	0.89366 %	0.923408 %	0.9396282 %	|	0.9996 %	0.9997 %	0.99967 %	0.9997 %	0.99967 %	0.998912 %	59349.138498306274
500	48	256	|	256	-1	squared_l2
0.8591 %	0.89381 %	0.923801 %	0.9412632 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999932 %	115642.69042015076
500	48	256	|	320	-1	squared_l2
0.8591 %	0.89381 %	0.923817 %	0.9413771 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999977 %	144798.8986968994
500	48	256	|	384	-1	squared_l2
0.8591 %	0.89381 %	0.923823 %	0.9414145 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	176862.96272277832
500	48	256	|	448	-1	squared_l2
0.8591 %	0.89381 %	0.923823 %	0.9414245 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	211459.4955444336
500	96	256	|	1	-1	squared_l2
0.5349 %	0.49741 %	0.428628 %	0.312186 %	|	0.5432 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	1548.1064319610596
500	96	256	|	16	-1	squared_l2
0.9524 %	0.94774 %	0.933476 %	0.8803164 %	|	0.9768 %	0.9769 %	0.96493 %	0.9769 %	0.96493 %	0.939762 %	16396.73948287964
500	96	256	|	32	-1	squared_l2
0.9667 %	0.9678 %	0.967955 %	0.9443009 %	|	0.9927 %	0.9928 %	0.98884 %	0.9928 %	0.98884 %	0.977986 %	30811.795473098755
500	96	256	|	64	-1	squared_l2
0.9722 %	0.97433 %	0.980443 %	0.9750348 %	|	0.9988 %	0.9989 %	0.99756 %	0.9989 %	0.99756 %	0.993833 %	58808.96329879761
500	96	256	|	128	-1	squared_l2
0.973 %	0.97594 %	0.983697 %	0.9856187 %	|	0.9996 %	0.9997 %	0.99967 %	0.9997 %	0.99967 %	0.998912 %	112193.93229484558
500	96	256	|	256	-1	squared_l2
0.9733 %	0.97616 %	0.984212 %	0.9878466 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999932 %	221703.69577407837
500	96	256	|	320	-1	squared_l2
0.9733 %	0.97616 %	0.98423 %	0.9879869 %	|	0.9999 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999977 %	271266.62516593933
500	96	256	|	384	-1	squared_l2
0.9733 %	0.97617 %	0.984238 %	0.9880293 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	327352.65374183655
500	96	256	|	448	-1	squared_l2
0.9733 %	0.97617 %	0.984239 %	0.9880394 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	389550.45914649963
250	12	16	|	1	-1	squared_l2
0.1035 %	0.18374 %	0.252607 %	0.2982609 %	|	0.3395 %	0.5545 %	0.4512 %	0.6029 %	0.55822 %	0.481169 %	1035.9735488891602
250	12	16	|	16	-1	squared_l2
0.1164 %	0.2133 %	0.312005 %	0.4140805 %	|	0.4149 %	0.7865 %	0.61215 %	0.9668 %	0.9226 %	0.774832 %	7959.293842315674
250	12	16	|	32	-1	squared_l2
0.1164 %	0.21331 %	0.312163 %	0.4149026 %	|	0.4151 %	0.788 %	0.61284 %	0.9722 %	0.92741 %	0.777728 %	14737.492322921753
250	12	16	|	64	-1	squared_l2
0.1164 %	0.21331 %	0.312176 %	0.4149955 %	|	0.4151 %	0.7882 %	0.61288 %	0.9728 %	0.92798 %	0.77809 %	28067.4250125885
250	12	16	|	128	-1	squared_l2
0.1164 %	0.21331 %	0.312176 %	0.4149991 %	|	0.4151 %	0.7882 %	0.61288 %	0.9728 %	0.92802 %	0.778103 %	53461.05599403381
250	24	16	|	1	-1	squared_l2
0.2118 %	0.29803 %	0.345728 %	0.3473892 %	|	0.4919 %	0.5964 %	0.53477 %	0.6035 %	0.56057 %	0.497137 %	1580.380916595459
250	24	16	|	16	-1	squared_l2
0.2697 %	0.39002 %	0.486562 %	0.5693974 %	|	0.7107 %	0.9584 %	0.8656 %	0.9872 %	0.97923 %	0.931404 %	15039.552688598633
250	24	16	|	32	-1	squared_l2
0.2698 %	0.39073 %	0.488368 %	0.5747048 %	|	0.7119 %	0.9643 %	0.87175 %	0.9969 %	0.9927 %	0.946538 %	28343.513011932373
250	24	16	|	64	-1	squared_l2
0.27 %	0.39076 %	0.488661 %	0.5760774 %	|	0.7123 %	0.966 %	0.87277 %	0.9996 %	0.99613 %	0.95079 %	53745.4400062561
250	24	16	|	128	-1	squared_l2
0.27 %	0.39076 %	0.488683 %	0.5762653 %	|	0.7123 %	0.9661 %	0.87283 %	1.0 %	0.99667 %	0.951394 %	103043.63131523132
250	32	16	|	1	-1	squared_l2
0.2762 %	0.35653 %	0.388934 %	0.3666346 %	|	0.5472 %	0.6024 %	0.55315 %	0.6035 %	0.56086 %	0.498761 %	1892.9681777954102
250	32	16	|	16	-1	squared_l2
0.3652 %	0.48826 %	0.57669 %	0.6479757 %	|	0.8324 %	0.9823 %	0.93878 %	0.9872 %	0.98107 %	0.958683 %	19761.115074157715
250	32	16	|	32	-1	squared_l2
0.3659 %	0.48981 %	0.580057 %	0.6566713 %	|	0.8362 %	0.9908 %	0.94882 %	0.9969 %	0.99518 %	0.978672 %	37221.94457054138
250	32	16	|	64	-1	squared_l2
0.3658 %	0.49 %	0.580862 %	0.6593493 %	|	0.8372 %	0.9932 %	0.95091 %	0.9996 %	0.99907 %	0.985391 %	71309.15093421936
250	32	16	|	128	-1	squared_l2
0.3658 %	0.49002 %	0.580967 %	0.6598557 %	|	0.8372 %	0.9935 %	0.95117 %	1.0 %	0.99975 %	0.986683 %	134760.54048538208
250	48	16	|	1	-1	squared_l2
0.3642 %	0.43681 %	0.441696 %	0.3840401 %	|	0.5906 %	0.6035 %	0.55999 %	0.6035 %	0.56086 %	0.498907 %	2599.3778705596924
250	48	16	|	16	-1	squared_l2
0.5175 %	0.63879 %	0.709678 %	0.7570154 %	|	0.9468 %	0.987 %	0.97777 %	0.9872 %	0.98118 %	0.966705 %	28243.493795394897
250	48	16	|	32	-1	squared_l2
0.5191 %	0.6425 %	0.71597 %	0.7714661 %	|	0.9549 %	0.9967 %	0.99143 %	0.9969 %	0.99532 %	0.989402 %	53954.51211929321
250	48	16	|	64	-1	squared_l2
0.5194 %	0.64306 %	0.717951 %	0.7765795 %	|	0.9568 %	0.9993 %	0.9951 %	0.9996 %	0.99926 %	0.997684 %	103556.5996170044
250	48	16	|	128	-1	squared_l2
0.5194 %	0.64317 %	0.718276 %	0.7777946 %	|	0.9572 %	0.9997 %	0.99573 %	1.0 %	0.99997 %	0.999513 %	199061.0134601593
250	96	16	|	1	-1	squared_l2
0.5248 %	0.53204 %	0.489377 %	0.394851 %	|	0.6034 %	0.6035 %	0.56086 %	0.6035 %	0.56086 %	0.498907 %	4579.305648803711
250	96	16	|	16	-1	squared_l2
0.8151 %	0.86212 %	0.888294 %	0.8872933 %	|	0.987 %	0.9872 %	0.98118 %	0.9872 %	0.98118 %	0.966817 %	54891.10016822815
250	96	16	|	32	-1	squared_l2
0.8212 %	0.86909 %	0.900118 %	0.913877 %	|	0.9967 %	0.9969 %	0.99532 %	0.9969 %	0.99532 %	0.989605 %	105863.29221725464
250	96	16	|	64	-1	squared_l2
0.8228 %	0.87083 %	0.903891 %	0.9232338 %	|	0.9994 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997973 %	199522.114276886
250	96	16	|	128	-1	squared_l2
0.823 %	0.87108 %	0.904595 %	0.9256228 %	|	0.9998 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999846 %	382872.5290298462
250	12	64	|	1	-1	squared_l2
0.1697 %	0.25206 %	0.311337 %	0.3331282 %	|	0.435 %	0.5841 %	0.50876 %	0.6022 %	0.55927 %	0.493456 %	1162.7521514892578
250	12	64	|	16	-1	squared_l2
0.2047 %	0.31787 %	0.419619 %	0.5158755 %	|	0.5956 %	0.9127 %	0.78133 %	0.9843 %	0.97095 %	0.890938 %	9312.073707580566
250	12	64	|	32	-1	squared_l2
0.2048 %	0.31826 %	0.42057 %	0.5190774 %	|	0.5963 %	0.9167 %	0.78495 %	0.9933 %	0.98245 %	0.901036 %	17384.143352508545
250	12	64	|	64	-1	squared_l2
0.2047 %	0.31827 %	0.420688 %	0.5197546 %	|	0.5963 %	0.9171 %	0.78526 %	0.9952 %	0.98474 %	0.90338 %	33151.423931121826
250	12	64	|	128	-1	squared_l2
0.2047 %	0.31828 %	0.420695 %	0.5198261 %	|	0.5963 %	0.9171 %	0.78527 %	0.9955 %	0.98499 %	0.903662 %	63455.37614822388
250	24	64	|	1	-1	squared_l2
0.3126 %	0.39044 %	0.412812 %	0.3758772 %	|	0.5719 %	0.6033 %	0.55759 %	0.6035 %	0.56086 %	0.498872 %	1752.1605491638184
250	24	64	|	16	-1	squared_l2
0.4226 %	0.54717 %	0.631139 %	0.6956977 %	|	0.8901 %	0.9859 %	0.96203 %	0.9872 %	0.98117 %	0.964464 %	17676.602125167847
250	24	64	|	32	-1	squared_l2
0.4235 %	0.54938 %	0.635643 %	0.7064041 %	|	0.8948 %	0.9952 %	0.9739 %	0.9969 %	0.99529 %	0.986155 %	33655.964374542236
250	24	64	|	64	-1	squared_l2
0.4242 %	0.54982 %	0.636782 %	0.7099909 %	|	0.8961 %	0.9978 %	0.97674 %	0.9996 %	0.99921 %	0.993757 %	64368.215799331665
250	24	64	|	128	-1	squared_l2
0.4242 %	0.54984 %	0.636949 %	0.710748 %	|	0.8962 %	0.9982 %	0.97723 %	1.0 %	0.99991 %	0.995316 %	121750.06127357483
250	32	64	|	1	-1	squared_l2
0.3792 %	0.4451 %	0.446718 %	0.3856693 %	|	0.5914 %	0.6033 %	0.56039 %	0.6035 %	0.56086 %	0.498907 %	2187.4873638153076
250	32	64	|	16	-1	squared_l2
0.539 %	0.6532 %	0.722974 %	0.7690097 %	|	0.9519 %	0.987 %	0.97885 %	0.9872 %	0.98118 %	0.966744 %	23757.526874542236
250	32	64	|	32	-1	squared_l2
0.5411 %	0.65668 %	0.729589 %	0.7840288 %	|	0.9601 %	0.9967 %	0.99264 %	0.9969 %	0.99532 %	0.989461 %	44582.3495388031
250	32	64	|	64	-1	squared_l2
0.5412 %	0.65745 %	0.731574 %	0.7893587 %	|	0.9621 %	0.9994 %	0.99625 %	0.9996 %	0.99926 %	0.997741 %	84849.93171691895
250	32	64	|	128	-1	squared_l2
0.5412 %	0.65757 %	0.731911 %	0.7906838 %	|	0.9625 %	0.9998 %	0.99692 %	1.0 %	0.99997 %	0.999584 %	164158.72716903687
250	48	64	|	1	-1	squared_l2
0.4808 %	0.50899 %	0.47935 %	0.3929926 %	|	0.6027 %	0.6035 %	0.56084 %	0.6035 %	0.56086 %	0.498907 %	2992.097854614258
250	48	64	|	16	-1	squared_l2
0.7257 %	0.79832 %	0.838481 %	0.8544153 %	|	0.9851 %	0.9872 %	0.98116 %	0.9872 %	0.98118 %	0.966817 %	33560.39261817932
250	48	64	|	32	-1	squared_l2
0.7293 %	0.80425 %	0.848547 %	0.8766445 %	|	0.9945 %	0.9969 %	0.9953 %	0.9969 %	0.99532 %	0.989605 %	64491.98293685913
250	48	64	|	64	-1	squared_l2
0.7306 %	0.80539 %	0.851705 %	0.8846096 %	|	0.9971 %	0.9996 %	0.99924 %	0.9996 %	0.99926 %	0.997972 %	123267.71759986877
250	48	64	|	128	-1	squared_l2
0.7307 %	0.8056 %	0.852292 %	0.8866617 %	|	0.9975 %	1.0 %	0.99995 %	1.0 %	0.99997 %	0.999845 %	232379.46915626526
250	96	64	|	1	-1	squared_l2
0.5779 %	0.55246 %	0.496994 %	0.396128 %	|	0.6035 %	0.6035 %	0.56086 %	0.6035 %	0.56086 %	0.498907 %	5448.564767837524
250	96	64	|	16	-1	squared_l2
0.9229 %	0.93422 %	0.941786 %	0.9203989 %	|	0.9871 %	0.9872 %	0.98118 %	0.9872 %	0.98118 %	0.966817 %	66844.03920173645
250	96	64	|	32	-1	squared_l2
0.9302 %	0.94368 %	0.957779 %	0.9555828 %	|	0.9969 %	0.9969 %	0.99532 %	0.9969 %	0.99532 %	0.989605 %	126867.7294254303
250	96	64	|	64	-1	squared_l2
0.9323 %	0.94591 %	0.962567 %	0.9681739 %	|	0.9996 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997973 %	242132.51519203186
250	96	64	|	128	-1	squared_l2
0.9327 %	0.94626 %	0.963473 %	0.9711491 %	|	1.0 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999846 %	461269.45543289185
250	12	256	|	1	-1	squared_l2
0.2243 %	0.31462 %	0.361466 %	0.3574839 %	|	0.5114 %	0.599 %	0.5425 %	0.6035 %	0.56082 %	0.498107 %	837.3806476593018
250	12	256	|	16	-1	squared_l2
0.2838 %	0.41695 %	0.515442 %	0.6010551 %	|	0.7477 %	0.9675 %	0.89053 %	0.9872 %	0.98036 %	0.94287 %	5044.822216033936
250	12	256	|	32	-1	squared_l2
0.2843 %	0.41783 %	0.517612 %	0.6072272 %	|	0.7502 %	0.9752 %	0.89778 %	0.9968 %	0.99408 %	0.959611 %	9296.41079902649
250	12	256	|	64	-1	squared_l2
0.2844 %	0.41796 %	0.518017 %	0.6089295 %	|	0.7504 %	0.9768 %	0.89903 %	0.9995 %	0.9976 %	0.964614 %	17280.144214630127
250	12	256	|	128	-1	squared_l2
0.2844 %	0.41796 %	0.518056 %	0.6092021 %	|	0.7503 %	0.9769 %	0.89913 %	0.9999 %	0.99826 %	0.965451 %	33243.969678878784
250	24	256	|	1	-1	squared_l2
0.3837 %	0.4517 %	0.449985 %	0.3866647 %	|	0.5945 %	0.6035 %	0.56045 %	0.6035 %	0.56086 %	0.498907 %	1107.1789264678955
250	24	256	|	16	-1	squared_l2
0.5423 %	0.66586 %	0.732571 %	0.7773113 %	|	0.9574 %	0.9872 %	0.97934 %	0.9872 %	0.98118 %	0.966771 %	8718.770503997803
250	24	256	|	32	-1	squared_l2
0.5439 %	0.66953 %	0.739432 %	0.7928266 %	|	0.9649 %	0.9969 %	0.99309 %	0.9969 %	0.99532 %	0.989513 %	16318.944454193115
250	24	256	|	64	-1	squared_l2
0.5439 %	0.67022 %	0.741513 %	0.7983315 %	|	0.9673 %	0.9996 %	0.99685 %	0.9996 %	0.99926 %	0.997833 %	30740.472078323364
250	24	256	|	128	-1	squared_l2
0.5439 %	0.67035 %	0.741849 %	0.7996862 %	|	0.9677 %	1.0 %	0.99752 %	1.0 %	0.99997 %	0.999682 %	59256.97946548462
250	32	256	|	1	-1	squared_l2
0.459 %	0.4967 %	0.47443 %	0.3920228 %	|	0.6022 %	0.6035 %	0.56085 %	0.6035 %	0.56086 %	0.498907 %	1438.3964538574219
250	32	256	|	16	-1	squared_l2
0.6871 %	0.76739 %	0.816414 %	0.8386725 %	|	0.9828 %	0.9872 %	0.98116 %	0.9872 %	0.98118 %	0.966817 %	13822.348594665527
250	32	256	|	32	-1	squared_l2
0.6912 %	0.77273 %	0.825672 %	0.8592499 %	|	0.9924 %	0.9969 %	0.9953 %	0.9969 %	0.99532 %	0.989605 %	26229.65931892395
250	32	256	|	64	-1	squared_l2
0.692 %	0.77393 %	0.828568 %	0.8666405 %	|	0.9946 %	0.9996 %	0.99922 %	0.9996 %	0.99926 %	0.997973 %	50174.98970031738
250	32	256	|	128	-1	squared_l2
0.6921 %	0.77414 %	0.829097 %	0.8685417 %	|	0.995 %	1.0 %	0.99993 %	1.0 %	0.99997 %	0.999846 %	97111.36841773987
250	48	256	|	1	-1	squared_l2
0.5386 %	0.53866 %	0.492107 %	0.3953426 %	|	0.6035 %	0.6035 %	0.56086 %	0.6035 %	0.56086 %	0.498907 %	1671.309471130371
250	48	256	|	16	-1	squared_l2
0.8399 %	0.88087 %	0.903686 %	0.8980269 %	|	0.9871 %	0.9872 %	0.98118 %	0.9872 %	0.98118 %	0.966817 %	16313.565969467163
250	48	256	|	32	-1	squared_l2
0.8455 %	0.8885 %	0.916515 %	0.9266981 %	|	0.9969 %	0.9969 %	0.99532 %	0.9969 %	0.99532 %	0.989605 %	30621.846675872803
250	48	256	|	64	-1	squared_l2
0.8473 %	0.89033 %	0.920483 %	0.9368449 %	|	0.9996 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997973 %	58405.15995025635
250	48	256	|	128	-1	squared_l2
0.8477 %	0.89069 %	0.921234 %	0.9394097 %	|	1.0 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999846 %	111923.99144172668
250	96	256	|	1	-1	squared_l2
0.5938 %	0.55787 %	0.498401 %	0.3963244 %	|	0.6033 %	0.6035 %	0.56086 %	0.6035 %	0.56086 %	0.498907 %	2756.831645965576
250	96	256	|	16	-1	squared_l2
0.9612 %	0.96069 %	0.957826 %	0.9289463 %	|	0.9871 %	0.9872 %	0.98118 %	0.9872 %	0.98118 %	0.966817 %	30707.77201652527
250	96	256	|	32	-1	squared_l2
0.9702 %	0.97215 %	0.976975 %	0.9684606 %	|	0.9968 %	0.9969 %	0.99532 %	0.9969 %	0.99532 %	0.989605 %	58056.59556388855
250	96	256	|	64	-1	squared_l2
0.9727 %	0.975 %	0.982817 %	0.983849 %	|	0.9995 %	0.9996 %	0.99926 %	0.9996 %	0.99926 %	0.997973 %	112374.33671951294
250	96	256	|	128	-1	squared_l2
0.9731 %	0.97547 %	0.983862 %	0.9874807 %	|	0.9999 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999846 %	212708.88233184814
