Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.1344 %	0.29332 %	0.458371 %	0.5190684 %	|	0.4544 %	0.7767 %	0.70555 %	0.9121 %	0.8894 %	0.827394 %	58904.05368804932
800	25	16	|	256	-1	dot_product
0.1346 %	0.29358 %	0.458912 %	0.5198231 %	|	0.4548 %	0.7779 %	0.70686 %	0.9155 %	0.89313 %	0.830685 %	74880.97810745239
800	25	16	|	512	-1	dot_product
0.135 %	0.29411 %	0.460378 %	0.5217009 %	|	0.4555 %	0.7821 %	0.71092 %	0.9238 %	0.90364 %	0.839722 %	141138.57221603394
800	50	16	|	1	-1	dot_product
0.2095 %	0.34331 %	0.421963 %	0.3517654 %	|	0.4538 %	0.5152 %	0.50548 %	0.5184 %	0.51167 %	0.472362 %	3773.1306552886963
800	50	16	|	2	-1	dot_product
0.2508 %	0.41425 %	0.528304 %	0.4911819 %	|	0.5705 %	0.6729 %	0.65814 %	0.682 %	0.67499 %	0.636364 %	6442.043304443359
800	50	16	|	4	-1	dot_product
0.2689 %	0.4492 %	0.586746 %	0.5852055 %	|	0.6246 %	0.7645 %	0.74451 %	0.7808 %	0.77356 %	0.744986 %	10149.809837341309
800	50	16	|	8	-1	dot_product
0.2798 %	0.46746 %	0.614468 %	0.63401 %	|	0.6568 %	0.818 %	0.79177 %	0.839 %	0.82993 %	0.80329 %	15343.459367752075
800	50	16	|	16	-1	dot_product
0.2875 %	0.47777 %	0.630647 %	0.6619111 %	|	0.6794 %	0.8553 %	0.82154 %	0.8804 %	0.86671 %	0.84094 %	22333.438873291016
800	50	16	|	32	-1	dot_product
0.2933 %	0.48459 %	0.640913 %	0.6792917 %	|	0.6935 %	0.8765 %	0.84123 %	0.9062 %	0.89172 %	0.866622 %	33233.33740234375
800	50	16	|	64	-1	dot_product
0.296 %	0.48962 %	0.649042 %	0.6918481 %	|	0.7027 %	0.8939 %	0.8568 %	0.9275 %	0.91242 %	0.887595 %	51227.009296417236
800	50	16	|	128	-1	dot_product
0.297 %	0.49252 %	0.654938 %	0.7012956 %	|	0.7087 %	0.9076 %	0.86868 %	0.9437 %	0.92891 %	0.904305 %	84589.43772315979
800	50	16	|	192	-1	dot_product
0.2968 %	0.49442 %	0.65812 %	0.7061441 %	|	0.7112 %	0.9124 %	0.87479 %	0.95 %	0.93724 %	0.913501 %	114509.4039440155
800	50	16	|	256	-1	dot_product
0.2971 %	0.49536 %	0.660075 %	0.7094493 %	|	0.7127 %	0.9159 %	0.87863 %	0.9548 %	0.94317 %	0.919921 %	144146.7890739441
800	50	16	|	512	-1	dot_product
0.2983 %	0.49837 %	0.665681 %	0.7183287 %	|	0.7177 %	0.9255 %	0.89037 %	0.9679 %	0.95982 %	0.938363 %	271723.5987186432
800	100	16	|	1	-1	dot_product
0.3463 %	0.44248 %	0.460906 %	0.3552977 %	|	0.5077 %	0.5182 %	0.51134 %	0.5184 %	0.51169 %	0.47242 %	6946.382999420166
800	100	16	|	2	-1	dot_product
0.4314 %	0.5586 %	0.603994 %	0.5124175 %	|	0.6618 %	0.6814 %	0.67387 %	0.682 %	0.6752 %	0.63692 %	12061.24496459961
800	100	16	|	4	-1	dot_product
0.4705 %	0.61919 %	0.689622 %	0.6345708 %	|	0.748 %	0.78 %	0.77154 %	0.781 %	0.77447 %	0.747237 %	19434.18598175049
800	100	16	|	8	-1	dot_product
0.4932 %	0.65255 %	0.733666 %	0.7062554 %	|	0.8 %	0.8383 %	0.82728 %	0.8398 %	0.83162 %	0.807738 %	29557.186126708984
800	100	16	|	16	-1	dot_product
0.509 %	0.67244 %	0.760767 %	0.7508824 %	|	0.8351 %	0.8801 %	0.86374 %	0.8818 %	0.86927 %	0.847495 %	43488.25550079346
800	100	16	|	32	-1	dot_product
0.5183 %	0.68493 %	0.778369 %	0.7806348 %	|	0.8563 %	0.9061 %	0.88846 %	0.9085 %	0.89513 %	0.875137 %	63958.9900970459
800	100	16	|	64	-1	dot_product
0.5264 %	0.69497 %	0.792476 %	0.8030634 %	|	0.8741 %	0.9278 %	0.9091 %	0.9304 %	0.91678 %	0.898034 %	99922.21736907959
800	100	16	|	128	-1	dot_product
0.5289 %	0.70218 %	0.803025 %	0.8205092 %	|	0.8857 %	0.9444 %	0.9257 %	0.9476 %	0.93451 %	0.916693 %	161473.20175170898
800	100	16	|	192	-1	dot_product
0.5301 %	0.70578 %	0.808796 %	0.8295747 %	|	0.8909 %	0.951 %	0.93402 %	0.9543 %	0.94344 %	0.927081 %	219232.69939422607
800	100	16	|	256	-1	dot_product
0.5313 %	0.70805 %	0.812665 %	0.8358292 %	|	0.8942 %	0.9558 %	0.93991 %	0.9594 %	0.94983 %	0.934423 %	279550.40645599365
800	100	16	|	512	-1	dot_product
0.5347 %	0.71423 %	0.823242 %	0.8526391 %	|	0.9039 %	0.9695 %	0.95661 %	0.9736 %	0.96798 %	0.955578 %	523997.5929260254
800	25	64	|	1	-1	dot_product
0.1638 %	0.3046 %	0.394662 %	0.3464877 %	|	0.4175 %	0.511 %	0.49711 %	0.5184 %	0.51161 %	0.47214 %	2533.567190170288
800	25	64	|	2	-1	dot_product
0.2026 %	0.36535 %	0.486747 %	0.4710656 %	|	0.5155 %	0.6627 %	0.64012 %	0.6817 %	0.67443 %	0.634745 %	4134.313106536865
800	25	64	|	4	-1	dot_product
0.2168 %	0.39352 %	0.535839 %	0.5505022 %	|	0.5621 %	0.7488 %	0.71783 %	0.7794 %	0.77188 %	0.740576 %	6417.65570640564
800	25	64	|	8	-1	dot_product
0.2253 %	0.40787 %	0.558235 %	0.5898932 %	|	0.589 %	0.7971 %	0.75913 %	0.8372 %	0.8271 %	0.796164 %	9564.388990402222
800	25	64	|	16	-1	dot_product
0.2299 %	0.41545 %	0.571132 %	0.6115098 %	|	0.6071 %	0.8313 %	0.78532 %	0.8777 %	0.86257 %	0.831481 %	13927.151679992676
800	25	64	|	32	-1	dot_product
0.2325 %	0.42034 %	0.579091 %	0.6244895 %	|	0.6171 %	0.8506 %	0.80204 %	0.9026 %	0.88669 %	0.855236 %	20496.31953239441
800	25	64	|	64	-1	dot_product
0.2339 %	0.42381 %	0.58516 %	0.6336416 %	|	0.6234 %	0.8672 %	0.81558 %	0.9232 %	0.90661 %	0.87434 %	31102.288246154785
800	25	64	|	128	-1	dot_product
0.2348 %	0.42603 %	0.589634 %	0.6404245 %	|	0.628 %	0.8795 %	0.82537 %	0.939 %	0.92234 %	0.889339 %	49859.98773574829
800	25	64	|	192	-1	dot_product
0.2345 %	0.42737 %	0.592109 %	0.6438948 %	|	0.63 %	0.8837 %	0.83048 %	0.945 %	0.93031 %	0.897586 %	68748.98362159729
800	25	64	|	256	-1	dot_product
0.235 %	0.42799 %	0.593573 %	0.6462226 %	|	0.6308 %	0.8867 %	0.83371 %	0.9495 %	0.93581 %	0.903344 %	87980.63492774963
800	25	64	|	512	-1	dot_product
0.2355 %	0.42976 %	0.597588 %	0.6525118 %	|	0.6333 %	0.8949 %	0.84281 %	0.9619 %	0.95155 %	0.91964 %	164302.1285533905
800	50	64	|	1	-1	dot_product
0.2964 %	0.4179 %	0.453091 %	0.3549875 %	|	0.501 %	0.518 %	0.51086 %	0.5184 %	0.51169 %	0.472419 %	4448.730230331421
800	50	64	|	2	-1	dot_product
0.3743 %	0.52341 %	0.588164 %	0.509696 %	|	0.6494 %	0.6809 %	0.67289 %	0.682 %	0.6752 %	0.636911 %	7538.95902633667
800	50	64	|	4	-1	dot_product
0.4108 %	0.57803 %	0.667956 %	0.626512 %	|	0.732 %	0.7783 %	0.7693 %	0.781 %	0.77445 %	0.747185 %	11999.943494796753
800	50	64	|	8	-1	dot_product
0.4319 %	0.60773 %	0.708029 %	0.6931236 %	|	0.7794 %	0.8364 %	0.82438 %	0.8398 %	0.83157 %	0.807593 %	18283.99395942688
800	50	64	|	16	-1	dot_product
0.4484 %	0.62539 %	0.732781 %	0.7337471 %	|	0.8126 %	0.8773 %	0.86012 %	0.8818 %	0.86916 %	0.847274 %	26380.220890045166
800	50	64	|	32	-1	dot_product
0.457 %	0.63634 %	0.748835 %	0.7603681 %	|	0.8313 %	0.9029 %	0.88438 %	0.9085 %	0.89504 %	0.87484 %	38824.05924797058
800	50	64	|	64	-1	dot_product
0.4642 %	0.64471 %	0.761698 %	0.7801843 %	|	0.848 %	0.9241 %	0.90452 %	0.9304 %	0.91666 %	0.897623 %	60104.844093322754
800	50	64	|	128	-1	dot_product
0.4672 %	0.65068 %	0.771316 %	0.7954717 %	|	0.8589 %	0.9402 %	0.92061 %	0.9476 %	0.93437 %	0.916153 %	96893.95689964294
800	50	64	|	192	-1	dot_product
0.4678 %	0.65373 %	0.776513 %	0.8034235 %	|	0.8632 %	0.9468 %	0.92871 %	0.9543 %	0.94326 %	0.926456 %	133701.5461921692
800	50	64	|	256	-1	dot_product
0.4688 %	0.6556 %	0.779933 %	0.8088957 %	|	0.8661 %	0.9513 %	0.93437 %	0.9595 %	0.94965 %	0.933747 %	169483.08324813843
800	50	64	|	512	-1	dot_product
0.4708 %	0.66128 %	0.789276 %	0.8235225 %	|	0.8757 %	0.9639 %	0.95047 %	0.9737 %	0.96767 %	0.954676 %	319757.9698562622
800	100	64	|	1	-1	dot_product
0.3901 %	0.47279 %	0.468092 %	0.3554285 %	|	0.5161 %	0.5184 %	0.51164 %	0.5184 %	0.51169 %	0.47242 %	8352.413654327393
800	100	64	|	2	-1	dot_product
0.5024 %	0.609 %	0.623541 %	0.5142007 %	|	0.6776 %	0.682 %	0.67512 %	0.682 %	0.67521 %	0.636938 %	14695.605039596558
800	100	64	|	4	-1	dot_product
0.5598 %	0.68458 %	0.721764 %	0.6426326 %	|	0.7737 %	0.781 %	0.77426 %	0.781 %	0.7745 %	0.747324 %	23437.276363372803
800	100	64	|	8	-1	dot_product
0.594 %	0.72652 %	0.773605 %	0.7215789 %	|	0.8312 %	0.8398 %	0.83127 %	0.8398 %	0.83165 %	0.807926 %	35824.840784072876
800	100	64	|	16	-1	dot_product
0.6168 %	0.75253 %	0.806361 %	0.7724411 %	|	0.8717 %	0.8818 %	0.86882 %	0.8819 %	0.86934 %	0.847819 %	52404.12998199463
800	100	64	|	32	-1	dot_product
0.6304 %	0.76922 %	0.828184 %	0.8074841 %	|	0.8974 %	0.9084 %	0.89457 %	0.9086 %	0.89531 %	0.875602 %	78205.53660392761
800	100	64	|	64	-1	dot_product
0.6422 %	0.78219 %	0.84571 %	0.834451 %	|	0.9178 %	0.9303 %	0.91611 %	0.9305 %	0.91704 %	0.898645 %	119175.95887184143
800	100	64	|	128	-1	dot_product
0.6514 %	0.79183 %	0.859269 %	0.855913 %	|	0.9334 %	0.9475 %	0.93361 %	0.9477 %	0.93485 %	0.917463 %	192945.61004638672
800	100	64	|	192	-1	dot_product
0.6548 %	0.79656 %	0.866612 %	0.86721 %	|	0.9398 %	0.9541 %	0.94247 %	0.9544 %	0.94382 %	0.927942 %	265815.6054019928
800	100	64	|	256	-1	dot_product
0.6569 %	0.79982 %	0.871589 %	0.8750776 %	|	0.9441 %	0.9593 %	0.94884 %	0.9596 %	0.95027 %	0.935394 %	337071.03967666626
800	100	64	|	512	-1	dot_product
0.6625 %	0.80902 %	0.88534 %	0.8963901 %	|	0.9564 %	0.9734 %	0.96681 %	0.9739 %	0.96847 %	0.956763 %	633416.6376590729
800	25	256	|	1	-1	dot_product
0.2168 %	0.35951 %	0.42839 %	0.3527637 %	|	0.4631 %	0.517 %	0.50804 %	0.5184 %	0.51169 %	0.472395 %	1500.192642211914
800	25	256	|	2	-1	dot_product
0.2615 %	0.43874 %	0.54205 %	0.4962015 %	|	0.5805 %	0.6774 %	0.66458 %	0.6819 %	0.67513 %	0.63667 %	2236.342191696167
800	25	256	|	4	-1	dot_product
0.2848 %	0.47969 %	0.606205 %	0.5956623 %	|	0.6469 %	0.7719 %	0.75427 %	0.7806 %	0.77407 %	0.74612 %	3307.5554370880127
800	25	256	|	8	-1	dot_product
0.2977 %	0.50102 %	0.636777 %	0.648391 %	|	0.6858 %	0.8274 %	0.80453 %	0.8392 %	0.83089 %	0.805506 %	4761.759996414185
800	25	256	|	16	-1	dot_product
0.3069 %	0.51354 %	0.655249 %	0.679055 %	|	0.712 %	0.8662 %	0.8367 %	0.8811 %	0.86813 %	0.844176 %	6736.135959625244
800	25	256	|	32	-1	dot_product
0.3113 %	0.52101 %	0.666892 %	0.6983498 %	|	0.7269 %	0.889 %	0.85818 %	0.9073 %	0.89363 %	0.87082 %	9686.736345291138
800	25	256	|	64	-1	dot_product
0.3138 %	0.52704 %	0.67618 %	0.712395 %	|	0.7387 %	0.9083 %	0.87602 %	0.929 %	0.91493 %	0.892645 %	14582.783699035645
800	25	256	|	128	-1	dot_product
0.3152 %	0.53075 %	0.682865 %	0.7230573 %	|	0.7459 %	0.9231 %	0.88946 %	0.9458 %	0.93225 %	0.910229 %	23426.764011383057
800	25	256	|	192	-1	dot_product
0.316 %	0.53272 %	0.686625 %	0.7285451 %	|	0.7485 %	0.9286 %	0.89644 %	0.9523 %	0.94095 %	0.919988 %	32558.546543121338
800	25	256	|	256	-1	dot_product
0.3164 %	0.53394 %	0.688998 %	0.7323178 %	|	0.7503 %	0.9326 %	0.90121 %	0.9574 %	0.94707 %	0.926813 %	40494.07649040222
800	25	256	|	512	-1	dot_product
0.3181 %	0.53737 %	0.695475 %	0.7424836 %	|	0.7565 %	0.9439 %	0.91451 %	0.9711 %	0.9645 %	0.946405 %	76486.83762550354
800	50	256	|	1	-1	dot_product
0.3585 %	0.45416 %	0.464228 %	0.3553604 %	|	0.5129 %	0.5184 %	0.51163 %	0.5184 %	0.51169 %	0.47242 %	2299.8828887939453
800	50	256	|	2	-1	dot_product
0.4578 %	0.58027 %	0.612794 %	0.5133972 %	|	0.6712 %	0.682 %	0.67482 %	0.682 %	0.67521 %	0.636935 %	3701.80344581604
800	50	256	|	4	-1	dot_product
0.5062 %	0.64842 %	0.704093 %	0.6385886 %	|	0.7631 %	0.7809 %	0.7735 %	0.781 %	0.7745 %	0.747312 %	5656.651020050049
800	50	256	|	8	-1	dot_product
0.5368 %	0.6859 %	0.751338 %	0.7134071 %	|	0.8175 %	0.8397 %	0.83018 %	0.8398 %	0.83164 %	0.807895 %	8474.383354187012
800	50	256	|	16	-1	dot_product
0.5569 %	0.70875 %	0.780789 %	0.7605068 %	|	0.856 %	0.8817 %	0.8674 %	0.8819 %	0.86932 %	0.847763 %	12052.889108657837
800	50	256	|	32	-1	dot_product
0.5687 %	0.72361 %	0.800266 %	0.7922649 %	|	0.8799 %	0.9082 %	0.8929 %	0.9086 %	0.89529 %	0.875508 %	17695.1425075531
800	50	256	|	64	-1	dot_product
0.5782 %	0.73548 %	0.815973 %	0.8163432 %	|	0.8988 %	0.9301 %	0.91424 %	0.9305 %	0.91701 %	0.898531 %	26727.192640304565
800	50	256	|	128	-1	dot_product
0.5846 %	0.7439 %	0.827963 %	0.8351714 %	|	0.9135 %	0.9472 %	0.93152 %	0.9477 %	0.93482 %	0.917323 %	43427.961349487305
800	50	256	|	192	-1	dot_product
0.5866 %	0.74831 %	0.834369 %	0.8449885 %	|	0.919 %	0.9538 %	0.94018 %	0.9544 %	0.94379 %	0.927775 %	58974.50304031372
800	50	256	|	256	-1	dot_product
0.5885 %	0.75121 %	0.838742 %	0.8517639 %	|	0.9234 %	0.9589 %	0.94642 %	0.9596 %	0.95024 %	0.935201 %	75489.9525642395
800	50	256	|	512	-1	dot_product
0.5916 %	0.7592 %	0.850663 %	0.8700158 %	|	0.9353 %	0.9729 %	0.96402 %	0.9738 %	0.96843 %	0.956515 %	142770.48993110657
800	100	256	|	1	-1	dot_product
0.4442 %	0.49074 %	0.471076 %	0.3554432 %	|	0.5177 %	0.5184 %	0.51169 %	0.5184 %	0.51169 %	0.47242 %	4000.2501010894775
800	100	256	|	2	-1	dot_product
0.5779 %	0.63796 %	0.631849 %	0.5144403 %	|	0.6809 %	0.682 %	0.6752 %	0.682 %	0.67521 %	0.636938 %	6732.550382614136
800	100	256	|	4	-1	dot_product
0.6526 %	0.72245 %	0.736022 %	0.6443946 %	|	0.7792 %	0.781 %	0.77447 %	0.781 %	0.7745 %	0.747329 %	10548.361778259277
800	100	256	|	8	-1	dot_product
0.6931 %	0.77022 %	0.791964 %	0.7258153 %	|	0.8377 %	0.8398 %	0.8316 %	0.8398 %	0.83165 %	0.807936 %	15941.519737243652
800	100	256	|	16	-1	dot_product
0.721 %	0.80024 %	0.827946 %	0.7792579 %	|	0.8793 %	0.8819 %	0.86921 %	0.8819 %	0.86934 %	0.847834 %	23238.463640213013
800	100	256	|	32	-1	dot_product
0.739 %	0.82043 %	0.852241 %	0.8167982 %	|	0.9058 %	0.9086 %	0.89513 %	0.9086 %	0.89531 %	0.875621 %	34103.48725318909
800	100	256	|	64	-1	dot_product
0.7545 %	0.83661 %	0.872002 %	0.8462462 %	|	0.9272 %	0.9305 %	0.91681 %	0.9305 %	0.91704 %	0.898677 %	51827.14629173279
800	100	256	|	128	-1	dot_product
0.7646 %	0.84915 %	0.887571 %	0.8700443 %	|	0.9441 %	0.9477 %	0.9346 %	0.9477 %	0.93486 %	0.917512 %	83580.03091812134
800	100	256	|	192	-1	dot_product
0.769 %	0.85541 %	0.896112 %	0.8827635 %	|	0.9507 %	0.9544 %	0.94357 %	0.9544 %	0.94383 %	0.928 %	115188.40432167053
800	100	256	|	256	-1	dot_product
0.7726 %	0.85952 %	0.901989 %	0.8917049 %	|	0.9555 %	0.9596 %	0.94999 %	0.9596 %	0.95028 %	0.935462 %	147338.6104106903
800	100	256	|	512	-1	dot_product
0.78 %	0.87102 %	0.918201 %	0.9162585 %	|	0.969 %	0.9739 %	0.96816 %	0.9739 %	0.96849 %	0.956849 %	274792.6037311554
400	25	256	|	1	-1	dot_product
0.1829 %	0.31083 %	0.383169 %	0.3346051 %	|	0.4105 %	0.4676 %	0.44421 %	0.471 %	0.45076 %	0.425851 %	6549.334526062012
400	25	256	|	2	-1	dot_product
0.2278 %	0.39963 %	0.514779 %	0.4939029 %	|	0.5421 %	0.6538 %	0.62887 %	0.6641 %	0.64959 %	0.626892 %	9007.475137710571
400	25	256	|	4	-1	dot_product
0.254 %	0.44645 %	0.58458 %	0.597598 %	|	0.6184 %	0.7681 %	0.73774 %	0.7851 %	0.77338 %	0.752642 %	10910.814046859741
400	25	256	|	8	-1	dot_product
0.267 %	0.46808 %	0.61647 %	0.6509967 %	|	0.6563 %	0.8277 %	0.79451 %	0.8505 %	0.84084 %	0.819623 %	13043.97177696228
400	25	256	|	16	-1	dot_product
0.2717 %	0.47703 %	0.631366 %	0.6769593 %	|	0.6754 %	0.8598 %	0.82275 %	0.887 %	0.87636 %	0.856199 %	15657.66429901123
400	25	256	|	32	-1	dot_product
0.2752 %	0.48226 %	0.639932 %	0.6914295 %	|	0.6871 %	0.8801 %	0.84011 %	0.9107 %	0.89906 %	0.879053 %	19966.374397277832
400	25	256	|	64	-1	dot_product
0.2776 %	0.48618 %	0.645548 %	0.7008654 %	|	0.6962 %	0.8953 %	0.85303 %	0.9291 %	0.91593 %	0.895179 %	28116.61458015442
400	25	256	|	128	-1	dot_product
0.2788 %	0.4895 %	0.651089 %	0.7091293 %	|	0.7019 %	0.907 %	0.86532 %	0.9428 %	0.93168 %	0.910745 %	44717.7848815918
400	25	256	|	192	-1	dot_product
0.2791 %	0.49122 %	0.65426 %	0.7139598 %	|	0.705 %	0.9144 %	0.87206 %	0.9515 %	0.94063 %	0.920416 %	60842.0512676239
400	25	256	|	256	-1	dot_product
0.2802 %	0.49242 %	0.656645 %	0.717846 %	|	0.7082 %	0.9197 %	0.87711 %	0.9579 %	0.94785 %	0.928166 %	78641.62850379944
400	50	256	|	1	-1	dot_product
0.3249 %	0.40103 %	0.419226 %	0.3448269 %	|	0.4631 %	0.4709 %	0.45053 %	0.471 %	0.45077 %	0.426047 %	11845.514059066772
400	50	256	|	2	-1	dot_product
0.4426 %	0.55271 %	0.601351 %	0.5301928 %	|	0.6494 %	0.6645 %	0.64913 %	0.6647 %	0.65021 %	0.628301 %	16336.62223815918
400	50	256	|	4	-1	dot_product
0.5046 %	0.63786 %	0.707102 %	0.6648775 %	|	0.7631 %	0.7855 %	0.77328 %	0.7861 %	0.7751 %	0.756411 %	19988.595724105835
400	50	256	|	8	-1	dot_product
0.5345 %	0.67942 %	0.759809 %	0.7436578 %	|	0.823 %	0.8517 %	0.84096 %	0.8523 %	0.84359 %	0.826015 %	23922.86252975464
400	50	256	|	16	-1	dot_product
0.5499 %	0.69921 %	0.786518 %	0.786197 %	|	0.8553 %	0.889 %	0.87678 %	0.8896 %	0.88001 %	0.864936 %	28873.26145172119
400	50	256	|	32	-1	dot_product
0.5592 %	0.71106 %	0.802429 %	0.8114628 %	|	0.876 %	0.9128 %	0.89967 %	0.9136 %	0.90345 %	0.889538 %	37019.95491981506
400	50	256	|	64	-1	dot_product
0.5667 %	0.71957 %	0.813386 %	0.8287343 %	|	0.893 %	0.9314 %	0.91675 %	0.9322 %	0.92102 %	0.907311 %	52354.92467880249
400	50	256	|	128	-1	dot_product
0.5719 %	0.72753 %	0.823497 %	0.8438 %	|	0.9041 %	0.945 %	0.93274 %	0.9462 %	0.93748 %	0.924285 %	83420.76063156128
400	50	256	|	192	-1	dot_product
0.5751 %	0.73161 %	0.829539 %	0.8526094 %	|	0.9115 %	0.9539 %	0.94184 %	0.9552 %	0.94691 %	0.935062 %	116353.35850715637
400	50	256	|	256	-1	dot_product
0.5778 %	0.73463 %	0.834216 %	0.8597439 %	|	0.917 %	0.9602 %	0.94913 %	0.9617 %	0.95461 %	0.943705 %	146970.86596488953
400	100	256	|	1	-1	dot_product
0.3983 %	0.43334 %	0.424889 %	0.345168 %	|	0.4705 %	0.471 %	0.45076 %	0.471 %	0.45077 %	0.426047 %	22767.495155334473
400	100	256	|	2	-1	dot_product
0.5534 %	0.61341 %	0.621971 %	0.5342159 %	|	0.6635 %	0.6647 %	0.65014 %	0.6647 %	0.65021 %	0.628318 %	31333.582162857056
400	100	256	|	4	-1	dot_product
0.6426 %	0.71935 %	0.742897 %	0.6766252 %	|	0.7836 %	0.7861 %	0.77499 %	0.7861 %	0.77512 %	0.756465 %	38551.04994773865
400	100	256	|	8	-1	dot_product
0.6842 %	0.77419 %	0.806201 %	0.7644898 %	|	0.8485 %	0.8523 %	0.84343 %	0.8523 %	0.84361 %	0.826141 %	46556.17094039917
400	100	256	|	16	-1	dot_product
0.7058 %	0.80144 %	0.839921 %	0.8147122 %	|	0.8848 %	0.8896 %	0.87983 %	0.8896 %	0.88004 %	0.865123 %	56226.31907463074
400	100	256	|	32	-1	dot_product
0.7206 %	0.81844 %	0.860646 %	0.8459589 %	|	0.9081 %	0.9136 %	0.90328 %	0.9136 %	0.9035 %	0.889783 %	72047.30582237244
400	100	256	|	64	-1	dot_product
0.7315 %	0.83076 %	0.875164 %	0.8681041 %	|	0.9263 %	0.9323 %	0.92085 %	0.9323 %	0.92109 %	0.907599 %	101812.13140487671
400	100	256	|	128	-1	dot_product
0.739 %	0.84193 %	0.8886 %	0.8878184 %	|	0.9397 %	0.9462 %	0.93731 %	0.9463 %	0.93757 %	0.924622 %	160905.18522262573
400	100	256	|	192	-1	dot_product
0.7442 %	0.84809 %	0.896826 %	0.8995904 %	|	0.9481 %	0.9552 %	0.94672 %	0.9553 %	0.94701 %	0.935432 %	221914.06917572021
400	100	256	|	256	-1	dot_product
0.7481 %	0.85285 %	0.903231 %	0.9091592 %	|	0.9542 %	0.9617 %	0.95442 %	0.9618 %	0.95471 %	0.944113 %	283870.5458641052
500	25	256	|	1	-1	dot_product
0.2249 %	0.34517 %	0.415223 %	0.3582293 %	|	0.4597 %	0.51 %	0.4882 %	0.5123 %	0.49323 %	0.463699 %	1046.6890335083008
500	25	256	|	2	-1	dot_product
0.2704 %	0.42181 %	0.521734 %	0.4907218 %	|	0.5781 %	0.6561 %	0.63216 %	0.6607 %	0.64258 %	0.61062 %	1570.9030628204346
500	25	256	|	4	-1	dot_product
0.3023 %	0.46842 %	0.589682 %	0.5889823 %	|	0.6579 %	0.7592 %	0.73078 %	0.7673 %	0.74789 %	0.719665 %	2519.594430923462
500	25	256	|	8	-1	dot_product
0.3158 %	0.49487 %	0.627264 %	0.6480112 %	|	0.7001 %	0.821 %	0.79056 %	0.8321 %	0.81366 %	0.788736 %	4096.893072128296
500	25	256	|	16	-1	dot_product
0.3252 %	0.50944 %	0.649456 %	0.6834778 %	|	0.7263 %	0.8611 %	0.82789 %	0.8749 %	0.85568 %	0.834192 %	6575.45280456543
500	25	256	|	32	-1	dot_product
0.3298 %	0.51888 %	0.663681 %	0.7049158 %	|	0.7449 %	0.8896 %	0.85336 %	0.907 %	0.8852 %	0.865489 %	10606.216192245483
500	25	256	|	64	-1	dot_product
0.3345 %	0.52668 %	0.675302 %	0.7202441 %	|	0.7576 %	0.9112 %	0.87419 %	0.9305 %	0.90998 %	0.890441 %	17844.36297416687
500	25	256	|	128	-1	dot_product
0.3364 %	0.53227 %	0.684404 %	0.7320943 %	|	0.7669 %	0.9274 %	0.89209 %	0.9494 %	0.93177 %	0.911871 %	32109.066009521484
500	25	256	|	192	-1	dot_product
0.3375 %	0.53541 %	0.689338 %	0.7387215 %	|	0.7716 %	0.9352 %	0.90166 %	0.9589 %	0.94357 %	0.924349 %	46263.01956176758
500	25	256	|	256	-1	dot_product
0.338 %	0.53749 %	0.693029 %	0.7436432 %	|	0.7748 %	0.9416 %	0.90901 %	0.9669 %	0.95267 %	0.933977 %	60756.16955757141
500	50	256	|	1	-1	dot_product
0.3543 %	0.43559 %	0.453094 %	0.3622691 %	|	0.506 %	0.5122 %	0.49318 %	0.5123 %	0.49323 %	0.463737 %	1516.841173171997
500	50	256	|	2	-1	dot_product
0.4389 %	0.55235 %	0.588231 %	0.5079408 %	|	0.6505 %	0.6605 %	0.64238 %	0.6607 %	0.64264 %	0.610886 %	2496.668577194214
500	50	256	|	4	-1	dot_product
0.4974 %	0.62713 %	0.681796 %	0.6286686 %	|	0.7532 %	0.7671 %	0.74753 %	0.7675 %	0.74808 %	0.720461 %	4261.195421218872
500	50	256	|	8	-1	dot_product
0.5289 %	0.67039 %	0.737427 %	0.7101729 %	|	0.813 %	0.8318 %	0.81315 %	0.8323 %	0.81409 %	0.790441 %	7199.183702468872
500	50	256	|	16	-1	dot_product
0.5497 %	0.69626 %	0.771925 %	0.7636578 %	|	0.8537 %	0.8746 %	0.85497 %	0.8752 %	0.85639 %	0.836968 %	11883.983850479126
500	50	256	|	32	-1	dot_product
0.5647 %	0.71375 %	0.794768 %	0.7983882 %	|	0.8827 %	0.9069 %	0.88464 %	0.9075 %	0.88648 %	0.86946 %	19423.948764801025
500	50	256	|	64	-1	dot_product
0.5748 %	0.72816 %	0.813007 %	0.8240655 %	|	0.9044 %	0.9305 %	0.90953 %	0.9313 %	0.91173 %	0.89563 %	32903.55181694031
500	50	256	|	128	-1	dot_product
0.5822 %	0.74022 %	0.827977 %	0.8444455 %	|	0.9204 %	0.9495 %	0.93131 %	0.9503 %	0.93403 %	0.918353 %	59268.63098144531
500	50	256	|	192	-1	dot_product
0.587 %	0.74584 %	0.836422 %	0.8560051 %	|	0.9283 %	0.959 %	0.94318 %	0.9599 %	0.94617 %	0.931702 %	86815.83261489868
500	50	256	|	256	-1	dot_product
0.5898 %	0.75015 %	0.842542 %	0.864475 %	|	0.9352 %	0.9671 %	0.95221 %	0.9682 %	0.9555 %	0.941945 %	112786.87882423401
500	100	256	|	1	-1	dot_product
